ID,SAMPLE,StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ExternalReference,Q2,Q3,Q4,Q4_1_TEXT,Q5,Q6,Q8,Q9,Q10_1,Q12_1,Q12_2,Q12_3,Q13_1,Q13_2,Q13_3
7kvzt2bjmpip3rj19rvm335q,WJ,2019-08-17 14:04:44,2019-08-17 14:06:02,0,100,78,1,2019-08-17 14:06:03,NA,Male,41,0,NA,0,0,1,NA,2,2,1,1,4,6,4
jixyn0sbtb2syyu0ofjujksc,WJ,2019-08-17 14:05:04,2019-08-17 14:06:11,0,100,67,1,2019-08-17 14:06:12,NA,female,27,0,NA,0,0,2,NA,1,6,7,4,3,3,4
79dqgub4ham8bd1u5sfozd8i,PJ,2019-08-17 14:05:27,2019-08-17 14:06:34,0,100,66,1,2019-08-17 14:06:34,NA,Male,66,0,NA,0,0,2,NA,5,7,6,7,1,1,2
nb8zwo09lr3awzv1uur2b1qw,WJ,2019-08-17 14:04:55,2019-08-17 14:06:52,0,100,116,1,2019-08-17 14:06:52,NA,Male,54,1,Scottish,0,0,1,NA,3,4,6,2,6,6,4
yy2hcpw1sq8a2wtbqnzpkrec,WJ,2019-08-17 14:06:18,2019-08-17 14:07:10,0,100,52,1,2019-08-17 14:07:10,NA,Female,26,0,NA,0,1,NA,1,2,4,4,3,4,4,5
lozg9j6lzu2iir6lus4xiaiu,WJ,2019-08-17 14:05:21,2019-08-17 14:07:14,0,100,113,1,2019-08-17 14:07:14,NA,male,46,0,NA,0,1,NA,1,4,4,4,4,4,4,4
pbtceiu61hrvmygetjcft70s,WJ,2019-08-17 14:06:16,2019-08-17 14:07:28,0,100,72,1,2019-08-17 14:07:28,NA,Female,27,0,NA,0,0,3,NA,4,5,4,3,5,4,2
md1faxnf4arlac0vsslligw4,PJ,2019-08-17 14:06:00,2019-08-17 14:07:34,0,100,93,1,2019-08-17 14:07:34,NA,Male,31,0,NA,0,1,NA,2,3,7,7,3,6,3,2
6qblo848b4g1mzixbgslw1x6,WJ,2019-08-17 14:05:08,2019-08-17 14:07:45,0,100,156,1,2019-08-17 14:07:45,NA,Female,32,0,NA,0,1,NA,1,4,3,4,3,3,4,4
3vsinn3p5mswq4pkmodw3w3f,PJ,2019-08-17 14:07:19,2019-08-17 14:07:56,0,100,37,1,2019-08-17 14:07:57,NA,Male,33,0,NA,0,1,NA,2,4,5,2,6,2,2,2
15guq6xxfxwlfcnj8iedv5ug,PJ,2019-08-17 14:07:21,2019-08-17 14:08:13,0,100,51,1,2019-08-17 14:08:13,NA,Female,60,0,NA,0,1,NA,2,5,4,4,3,2,2,2
baj8fj7xewy0hu02pduekg89,PJ,2019-08-17 14:07:17,2019-08-17 14:08:24,0,100,66,1,2019-08-17 14:08:25,NA,Male,34,0,NA,0,1,NA,2,5,3,4,3,4,3,3
94kn7ze3o66qacrjvm38xiuk,PJ,2019-08-17 14:07:23,2019-08-17 14:08:34,0,100,70,1,2019-08-17 14:08:34,NA,Female,37,1,Welsh,0,1,NA,2,3,5,6,2,5,3,5
34zhiwyvwrgl86mhlt73h64o,PJ,2019-08-17 14:07:22,2019-08-17 14:09:16,0,100,113,1,2019-08-17 14:09:16,NA,Male,34,0,NA,0,1,NA,2,6,6,5,5,2,2,2
b4r3buj9rod7slurxy400jot,PJ,2019-08-17 14:03:44,2019-08-17 14:09:28,0,100,343,1,2019-08-17 14:09:28,NA,Female,41,0,NA,0,1,NA,2,4,5,7,3,3,1,2
0vqa99x3yb8fiyp8wg29pl9d,WJ,2019-08-17 14:08:17,2019-08-17 14:09:33,0,100,75,1,2019-08-17 14:09:33,NA,female,54,0,NA,0,1,NA,1,4,2,2,2,7,7,7
61e8uipjmeh8l2uyedvj4owd,PJ,2019-08-17 14:08:08,2019-08-17 14:09:33,0,100,84,1,2019-08-17 14:09:34,NA,Male,41,0,NA,0,1,NA,2,4,5,6,4,2,1,2
vj6y5y0ewcn66dl9yiyocrwk,PJ,2019-08-17 14:08:42,2019-08-17 14:10:12,0,100,90,1,2019-08-17 14:10:13,NA,Female,46,0,NA,0,1,NA,1,5,5,6,2,4,5,2
aqd5vg27yloc7cijengesq5l,PJ,2019-08-17 14:08:41,2019-08-17 14:10:15,0,100,93,1,2019-08-17 14:10:15,NA,Female,43,0,NA,0,1,NA,2,1,2,4,2,6,6,4
dnhrlmwte0jo6chbl858tnjj,PJ,2019-08-17 14:09:53,2019-08-17 14:11:04,0,100,71,1,2019-08-17 14:11:05,NA,Female,35,0,NA,0,1,NA,2,6,4,5,4,3,3,3
aj7s6726dvo9eqlu042hlxo2,WJ,2019-08-17 14:10:25,2019-08-17 14:11:37,0,100,72,1,2019-08-17 14:11:37,NA,female,28,0,NA,0,0,1,NA,4,3,3,3,5,5,5
az521hwig16gyvkpsohh7ilr,WJ,2019-08-17 14:10:14,2019-08-17 14:11:53,0,100,98,1,2019-08-17 14:11:53,NA,female,48,0,NA,0,1,NA,1,1,3,2,2,5,5,5
ev5qnymv2o400aa5i06wy7b2,WJ,2019-08-17 14:10:02,2019-08-17 14:11:57,0,100,114,1,2019-08-17 14:11:57,NA,Male,47,0,NA,0,1,NA,1,4,5,6,3,5,5,3
rc6owyfx37obshlj5dsnzatv,PJ,2019-08-17 14:11:12,2019-08-17 14:12:19,0,100,67,1,2019-08-17 14:12:20,NA,Male,33,0,NA,0,1,NA,2,3,6,7,5,5,4,4
oa5oixc57jqmj44tk0cf91ju,WJ,2019-08-17 14:11:26,2019-08-17 14:12:26,0,100,59,1,2019-08-17 14:12:26,NA,Male,26,0,NA,0,0,1,NA,3,4,5,3,5,5,3
4y38bwubsnxalrgpoempf3u6,PJ,2019-08-17 14:11:09,2019-08-17 14:12:53,0,100,103,1,2019-08-17 14:12:54,NA,Male,40,0,NA,0,1,NA,1,2,1,2,1,5,6,7
emszk3jm1c8p1gcgflesm966,WJ,2019-08-17 14:10:43,2019-08-17 14:13:09,0,100,145,1,2019-08-17 14:13:09,NA,Male,60,0,NA,0,1,NA,1,6,5,5,3,5,5,3
2jpxmcmnct1ntslgmc7iy4ek,PJ,2019-08-17 14:12:38,2019-08-17 14:13:55,0,100,76,1,2019-08-17 14:13:55,NA,Male,34,0,NA,0,1,NA,2,7,6,7,6,5,3,2
7srhp369t8xzvqafdvquav24,PJ,2019-08-17 14:13:31,2019-08-17 14:14:02,0,100,31,1,2019-08-17 14:14:02,NA,Female,25,0,NA,0,1,NA,1,4,4,4,4,4,4,4
65clufuek5hozocl6kxkq75m,PJ,2019-08-17 14:12:29,2019-08-17 14:14:02,0,100,93,1,2019-08-17 14:14:02,NA,Female,30,0,NA,0,1,NA,2,2,5,5,3,4,5,5
c30xqymnkxpmf2iabp256qaj,WJ,2019-08-17 14:12:55,2019-08-17 14:15:07,0,100,131,1,2019-08-17 14:15:08,NA,Male,61,0,NA,0,0,1,NA,2,6,6,6,6,6,6
s7vl3ju2d12kese82jich4mk,PJ,2019-08-17 14:13:16,2019-08-17 14:15:10,0,100,114,1,2019-08-17 14:15:11,NA,Female,31,0,NA,0,1,NA,2,4,6,6,4,5,3,3
yz2xha777tewxcumhuh1gdfp,WJ,2019-08-17 14:14:16,2019-08-17 14:15:16,0,100,59,1,2019-08-17 14:15:16,NA,Male,26,0,NA,0,0,1,NA,3,6,6,3,6,6,6
kx47edv4mijrqw429mkk1ll7,PJ,2019-08-17 14:13:54,2019-08-17 14:15:35,0,100,101,1,2019-08-17 14:15:36,NA,Male,49,0,NA,0,0,2,NA,5,6,6,2,6,2,2
cf8nsnrhhjkq7lexy9wm86cn,PJ,2019-08-17 14:14:08,2019-08-17 14:15:39,0,100,90,1,2019-08-17 14:15:39,NA,male,43,0,NA,0,1,NA,2,5,3,3,3,3,3,3
as5cq7es30whl80p9n0tdyvr,PJ,2019-08-17 14:14:09,2019-08-17 14:15:40,0,100,91,1,2019-08-17 14:15:40,NA,Male,46,0,NA,0,1,NA,2,1,7,7,1,7,7,4
ee8qawjoq56i3lvegttk1qez,WJ,2019-08-17 14:15:04,2019-08-17 14:16:04,0,100,60,1,2019-08-17 14:16:05,NA,Female,30,0,NA,0,0,1,NA,4,4,4,4,4,4,4
icrvromvum5k3pqbwr86qggu,WJ,2019-08-17 14:16:10,2019-08-17 14:16:51,0,100,40,1,2019-08-17 14:16:51,NA,Female,35,0,NA,0,1,NA,1,4,4,4,3,6,6,7
h5bzfrapzlipuezdni92p7cy,PJ,2019-08-17 14:15:33,2019-08-17 14:16:58,0,100,84,1,2019-08-17 14:16:58,NA,female,38,0,NA,0,0,2,NA,4,5,5,4,3,3,3
lnyv6d7j0s8lwxt1d4hcy5qc,PJ,2019-08-17 14:16:35,2019-08-17 14:17:25,0,100,49,1,2019-08-17 14:17:25,NA,Male,38,0,NA,0,1,NA,2,5,7,7,7,3,2,1
kuh4rbwwwi93p0n15whxsxjv,WJ,2019-08-17 14:16:23,2019-08-17 14:18:30,0,100,127,1,2019-08-17 14:18:30,NA,Female,28,0,NA,0,1,NA,1,4,3,5,4,6,6,4
qx6ma4fvyykfxo751xhaz62k,PJ,2019-08-17 14:17:26,2019-08-17 14:18:38,0,100,72,1,2019-08-17 14:18:38,NA,Male,39,0,NA,0,1,NA,2,3,5,6,2,2,2,3
36vah0gkeq8eups9dmmxfru6,PJ,2019-08-17 14:17:13,2019-08-17 14:19:03,0,100,110,1,2019-08-17 14:19:04,NA,male,76,0,NA,0,0,2,NA,2,5,7,4,5,4,5
pm18raba4frpl9au5nsiqju8,PJ,2019-08-17 14:17:50,2019-08-17 14:19:19,0,100,89,1,2019-08-17 14:19:20,NA,Male,64,0,NA,0,0,2,NA,5,4,4,4,3,3,3
y7wjm6ixeikzl51flo6il8wt,PJ,2019-08-17 14:18:10,2019-08-17 14:20:11,0,100,120,1,2019-08-17 14:20:11,NA,Male,70,0,NA,0,0,2,NA,4,7,7,7,1,2,1
4ehm3s9lhq8xip7ttzsy6g8t,PJ,2019-08-17 14:17:27,2019-08-17 14:20:27,0,100,180,1,2019-08-17 14:20:28,NA,Female,32,0,NA,0,1,NA,2,4,3,4,4,2,3,2
6ni122uc9wt2gsfnfcgrhf7w,PJ,2019-08-17 14:19:36,2019-08-17 14:20:38,0,100,62,1,2019-08-17 14:20:38,NA,Male,39,0,NA,0,1,NA,2,3,4,6,4,4,4,4
2faoa5j153nrmbokzg1f3ani,PJ,2019-08-17 14:19:19,2019-08-17 14:20:39,0,100,80,1,2019-08-17 14:20:39,NA,Female,31,0,NA,0,1,NA,2,2,3,5,3,2,2,2
kggcd1as632e92dfgu3uyxeo,WJ,2019-08-17 14:19:42,2019-08-17 14:20:47,0,100,65,1,2019-08-17 14:20:47,NA,male,55,0,NA,0,1,NA,1,2,4,4,3,5,5,5
g436dj7ig3rp9rh4qs5lgj6m,PJ,2019-08-17 14:20:08,2019-08-17 14:20:50,0,100,41,1,2019-08-17 14:20:50,NA,Female,44,0,NA,0,1,NA,2,3,5,5,5,4,4,4
094k8qixj49yhbxp84poolww,WJ,2019-08-17 14:18:23,2019-08-17 14:20:53,0,100,150,1,2019-08-17 14:20:53,NA,Female,52,0,NA,0,1,NA,1,5,4,4,4,4,4,4
9kh7zv6182kdure7z6ixs2dd,WJ,2019-08-17 14:20:35,2019-08-17 14:21:34,0,100,58,1,2019-08-17 14:21:34,NA,Female,35,0,NA,0,0,1,NA,4,4,4,2,5,7,2
9lvamaj1wi8q3woomh7r0p80,WJ,2019-08-17 14:20:32,2019-08-17 14:21:46,0,100,73,1,2019-08-17 14:21:46,NA,Male,40,0,NA,0,1,NA,1,4,6,6,4,6,6,6
106qg71jzjkrlysxilc6vqha,PJ,2019-08-17 14:20:47,2019-08-17 14:22:09,0,100,82,1,2019-08-17 14:22:10,NA,Female,28,0,NA,0,1,NA,2,3,7,7,7,2,1,1
ri2plra2d7y2j1uojrv578gr,PJ,2019-08-17 14:22:55,2019-08-17 14:23:45,0,100,50,1,2019-08-17 14:23:46,NA,Female,29,0,NA,0,1,NA,2,6,5,5,4,2,1,1
gp822fstq9mclnjetink1dky,PJ,2019-08-17 14:23:18,2019-08-17 14:24:56,0,100,97,1,2019-08-17 14:24:56,NA,female,43,0,NA,0,1,NA,2,7,6,7,7,1,1,1
7mk1pzrdo2qa6mukpcwwl32c,WJ,2019-08-17 14:24:17,2019-08-17 14:25:13,0,100,55,1,2019-08-17 14:25:13,NA,Male,34,0,NA,0,1,NA,1,2,4,7,2,4,7,5
03arxj1hkreuqy5vlg9f50so,WJ,2019-08-17 14:25:25,2019-08-17 14:26:15,0,100,49,1,2019-08-17 14:26:16,NA,Female,52,0,NA,0,0,1,NA,3,4,4,2,4,4,4
44kil0xirunqbl18cyfuzp9w,WJ,2019-08-17 14:25:24,2019-08-17 14:26:47,0,100,83,1,2019-08-17 14:26:48,NA,Female,25,0,NA,0,1,NA,1,2,6,3,3,7,7,7
7m7ghxoialhdx871x684f0z7,PJ,2019-08-17 14:26:44,2019-08-17 14:27:33,0,100,49,1,2019-08-17 14:27:34,NA,Male,31,0,NA,0,1,NA,3,6,4,4,4,4,4,4
63p0nds0wrwir3adpkoqp54x,PJ,2019-08-17 14:25:57,2019-08-17 14:27:35,0,100,97,1,2019-08-17 14:27:35,NA,female,33,0,NA,0,1,NA,1,5,2,3,2,2,3,4
lospillsd3pm79fo2jinpj7v,PJ,2019-08-17 14:26:42,2019-08-17 14:28:01,0,100,78,1,2019-08-17 14:28:01,NA,Male,52,0,NA,0,1,NA,2,4,6,6,2,6,2,3
cmnnfdeuy7vl8uhj57vyq96i,WJ,2019-08-17 14:27:17,2019-08-17 14:28:10,0,100,53,1,2019-08-17 14:28:11,NA,Female,58,0,NA,0,1,NA,2,2,4,4,3,4,4,3
h0exb59upsvw9i53r5pgti7x,WJ,2019-08-17 14:27:41,2019-08-17 14:28:37,0,100,56,1,2019-08-17 14:28:38,NA,male,64,0,NA,0,1,NA,1,6,7,3,3,7,7,7
2qo2wijakyzudnyfjnsqyh5o,PJ,2019-08-17 14:27:21,2019-08-17 14:28:52,0,100,90,1,2019-08-17 14:28:53,NA,Female,26,0,NA,0,1,NA,2,2,6,7,4,2,2,2
ufroqg8htw9o6u8wprhlqn5y,WJ,2019-08-17 14:28:04,2019-08-17 14:28:58,0,100,53,1,2019-08-17 14:28:58,NA,male,39,0,NA,0,1,NA,1,4,2,4,2,5,5,5
b6tl0u3nk4j1olshphaxu7qg,WJ,2019-08-17 14:27:49,2019-08-17 14:28:58,0,100,68,1,2019-08-17 14:28:58,NA,female,48,0,NA,0,1,NA,1,4,6,3,1,7,7,4
eoq35sn1s4uvom85bzv2h65h,PJ,2019-08-17 14:28:11,2019-08-17 14:29:14,0,100,62,1,2019-08-17 14:29:14,NA,male,66,0,NA,0,0,2,NA,5,4,4,4,4,4,4
yto7qxtnpwk4oq1von7haq8r,PJ,2019-08-17 14:28:34,2019-08-17 14:29:18,0,100,43,1,2019-08-17 14:29:18,NA,Male,59,0,NA,0,1,NA,2,1,4,4,3,4,3,3
zgdschua32zi2cyaqw25uvw1,PJ,2019-08-17 14:28:27,2019-08-17 14:29:22,0,100,54,1,2019-08-17 14:29:22,NA,Female,36,0,NA,0,1,NA,2,2,5,5,2,5,5,3
b502ooejox171qxvtsdkahrp,PJ,2019-08-17 14:28:21,2019-08-17 14:30:06,0,100,105,1,2019-08-17 14:30:07,NA,male,60,0,NA,0,1,NA,2,4,7,7,7,4,4,4
1pvwcrdgnz1zojsgqwzk4yp0,PJ,2019-08-17 14:29:02,2019-08-17 14:30:49,0,100,107,1,2019-08-17 14:30:50,NA,Male,42,0,NA,0,1,NA,2,5,5,6,5,2,1,1
qx0ud3p560ztxg7t2p2bshm5,PJ,2019-08-17 14:31:12,2019-08-17 14:31:35,0,100,22,1,2019-08-17 14:31:35,NA,male,42,0,NA,0,1,NA,2,4,4,4,4,4,4,4
o3gwpxd7nxowy0v3x0hp8zaw,PJ,2019-08-17 14:30:58,2019-08-17 14:31:37,0,100,39,1,2019-08-17 14:31:38,NA,Female,34,0,NA,0,1,NA,2,4,6,7,5,3,1,3
n7x2xphbf3j5t8ckg2uc80au,PJ,2019-08-17 14:30:55,2019-08-17 14:31:42,0,100,47,1,2019-08-17 14:31:43,NA,Female,32,0,NA,0,1,NA,2,5,6,6,3,3,2,2
g2fsnh12a142izsixrx4q329,PJ,2019-08-17 14:31:36,2019-08-17 14:32:44,0,100,68,1,2019-08-17 14:32:45,NA,Male,50,0,NA,1,1,NA,2,3,5,NA,3,2,NA,3
7s84mkwopzal1mv9he7iyhn4,PJ,2019-08-17 14:32:09,2019-08-17 14:33:15,0,100,66,1,2019-08-17 14:33:15,NA,male,26,0,NA,0,1,NA,2,1,4,4,2,4,2,3
ofj0xbikqo3g17a3mqs6aog4,PJ,2019-08-17 14:32:40,2019-08-17 14:33:28,0,100,48,1,2019-08-17 14:33:28,NA,Female,33,0,NA,0,1,NA,2,4,3,5,4,3,3,3
lule1texjp64spog919sdinh,PJ,2019-08-17 14:32:52,2019-08-17 14:33:50,0,100,57,1,2019-08-17 14:33:50,NA,female,28,0,NA,0,1,NA,2,2,3,6,2,4,3,3
caqnv74lqt49mv3e9tmf2ro5,PJ,2019-08-17 14:31:54,2019-08-17 14:34:10,0,100,135,1,2019-08-17 14:34:10,NA,Female,35,0,NA,0,1,NA,2,3,3,6,1,3,4,3
04gmkmjnzppyz39jdhjur850,PJ,2019-08-17 14:33:25,2019-08-17 14:34:26,0,100,60,1,2019-08-17 14:34:26,NA,Male,41,0,NA,0,1,NA,3,4,7,7,3,7,7,3
jmxbpq4chu9m1xrytkppthw8,PJ,2019-08-17 14:33:06,2019-08-17 14:34:27,0,100,80,1,2019-08-17 14:34:27,NA,Female,25,0,NA,0,1,NA,2,3,6,6,4,3,4,3
2fb7qsg10csy9ywy7y4d73xe,PJ,2019-08-17 14:33:27,2019-08-17 14:34:31,0,100,63,1,2019-08-17 14:34:31,NA,Female,50,0,NA,0,0,2,NA,4,3,3,3,3,3,3
9suyes4r7jsle3xc2h19m2bu,PJ,2019-08-17 14:34:00,2019-08-17 14:34:48,0,100,48,1,2019-08-17 14:34:48,NA,Male,50,0,NA,0,1,NA,2,5,4,4,4,4,4,4
ngfp7q9ayoygg7u85oqq6uj7,PJ,2019-08-17 14:33:55,2019-08-17 14:35:01,0,100,66,1,2019-08-17 14:35:02,NA,Female,30,0,NA,0,1,NA,2,2,6,6,7,2,2,1
8phnxtqku4vsqv0nabthee76,WJ,2019-08-17 14:34:05,2019-08-17 14:35:26,0,100,80,1,2019-08-17 14:35:26,NA,Female,29,0,NA,0,1,NA,3,3,3,3,3,5,5,3
vz49g5utq6md6384mvemsht4,WJ,2019-08-17 14:33:15,2019-08-17 14:35:31,0,100,136,1,2019-08-17 14:35:32,NA,Female,26,0,NA,0,0,1,NA,7,2,2,2,4,4,4
5xbfhd4uopmbs3imaeodqx4w,WJ,2019-08-17 14:34:13,2019-08-17 14:35:35,0,100,81,1,2019-08-17 14:35:36,NA,Male,28,0,NA,0,1,NA,1,4,4,7,7,7,7,7
q1r5e7pn5cpxksdjusfiqz2v,PJ,2019-08-17 14:33:28,2019-08-17 14:35:53,0,100,144,1,2019-08-17 14:35:53,NA,male,31,0,NA,0,1,NA,2,4,6,6,6,2,2,2
km1skhrwsleonhp1s0086pl3,WJ,2019-08-17 14:34:46,2019-08-17 14:36:13,0,100,86,1,2019-08-17 14:36:13,NA,Male,31,0,NA,0,1,NA,1,3,5,6,3,6,6,6
i2fqta34zmxbgefyxju9od1q,WJ,2019-08-17 14:35:59,2019-08-17 14:36:52,0,100,53,1,2019-08-17 14:36:52,NA,Female,27,0,NA,0,1,NA,1,4,5,5,1,6,6,6
r0casywegaua2af1ydyiwayw,WJ,2019-08-17 14:36:35,2019-08-17 14:37:51,0,100,76,1,2019-08-17 14:37:52,NA,female,53,0,NA,0,1,NA,1,3,6,4,5,5,6,4
ul87aslj7fkvwvlbsfp2rk12,PJ,2019-08-17 14:37:09,2019-08-17 14:38:10,0,100,60,1,2019-08-17 14:38:10,NA,FEMALE,68,0,NA,0,0,2,NA,4,4,3,3,4,5,3
72x9qpw1x7yhe8xh4rijgpqr,PJ,2019-08-17 14:37:23,2019-08-17 14:38:35,0,100,72,1,2019-08-17 14:38:35,NA,male,56,0,NA,0,1,NA,2,3,7,7,7,4,2,1
vto2i9h7sxhq206w1a3ytkvj,PJ,2019-08-17 14:37:33,2019-08-17 14:38:51,0,100,78,1,2019-08-17 14:38:52,NA,Male,64,0,NA,0,0,2,NA,4,5,4,2,3,2,2
fwrw4od4um8nbujzluopgqbe,WJ,2019-08-17 14:36:47,2019-08-17 14:38:58,0,100,131,1,2019-08-17 14:38:58,NA,Male,44,0,NA,0,1,NA,3,5,6,6,2,2,5,4
t7qfti7lz4zwuyifilruqdrm,PJ,2019-08-17 14:36:36,2019-08-17 14:39:20,0,100,163,1,2019-08-17 14:39:20,NA,Female,59,0,NA,0,1,NA,2,3,7,7,6,6,7,4
ni04m6rnzzxhijbcty2xyeri,PJ,2019-08-17 14:38:24,2019-08-17 14:40:07,0,100,102,1,2019-08-17 14:40:07,NA,female,41,0,NA,0,1,NA,2,4,6,6,6,3,2,2
1g6pst4s19ztl99ie16259dd,PJ,2019-08-17 14:41:10,2019-08-17 14:42:02,0,100,52,1,2019-08-17 14:42:02,NA,F,25,0,NA,0,1,NA,2,2,7,7,7,1,1,1
ts8ukeptdgttnpia38tdtwv2,PJ,2019-08-17 14:41:36,2019-08-17 14:42:24,0,100,47,1,2019-08-17 14:42:24,NA,male,51,0,NA,0,1,NA,2,4,4,4,4,5,6,4
9p0tvkx4jftxsk8kcl43nbpc,PJ,2019-08-17 14:41:29,2019-08-17 14:42:44,0,100,74,1,2019-08-17 14:42:44,NA,Male,26,0,NA,0,1,NA,2,4,4,4,4,1,2,1
l8da1hl8j0f2v7vu32kc7xnw,WJ,2019-08-17 14:41:50,2019-08-17 14:43:13,0,100,83,1,2019-08-17 14:43:13,NA,Male,32,0,NA,0,1,NA,1,4,7,6,4,6,5,2
stj7pak2wyws3f5mlydrbv3y,PJ,2019-08-17 14:42:44,2019-08-17 14:43:36,0,100,52,1,2019-08-17 14:43:36,NA,male,30,0,NA,0,1,NA,2,3,4,4,2,2,2,2
wcy6awmdkh5gy7i9emphw522,WJ,2019-08-17 14:41:46,2019-08-17 14:43:53,0,100,127,1,2019-08-17 14:43:53,NA,female,44,0,NA,0,1,NA,1,4,3,3,3,4,4,4
lz3463yeuar0f0gka4k97ty3,WJ,2019-08-17 14:43:11,2019-08-17 14:43:56,0,100,45,1,2019-08-17 14:43:57,NA,female,33,0,NA,0,0,3,NA,4,4,4,4,4,4,4
vjbuowyatut332k2eepgt80u,WJ,2019-08-17 14:44:08,2019-08-17 14:45:02,0,100,54,1,2019-08-17 14:45:03,NA,Male,31,0,NA,0,1,NA,1,5,1,1,1,2,3,4
1m75oyrf917urhqlv0ox82rx,PJ,2019-08-17 14:43:47,2019-08-17 14:45:14,0,100,86,1,2019-08-17 14:45:14,NA,Female,37,0,NA,0,1,NA,2,5,4,6,3,3,2,2
01mnk09t6dk96rndvy709xla,WJ,2019-08-17 14:44:16,2019-08-17 14:45:19,0,100,63,1,2019-08-17 14:45:20,NA,Female,55,0,NA,0,0,1,NA,4,4,3,3,4,4,5
s4w68jxe3dc5tg07a5b8r56t,PJ,2019-08-17 14:44:35,2019-08-17 14:45:20,0,100,45,1,2019-08-17 14:45:20,NA,Male,34,0,NA,0,1,NA,3,3,4,4,2,4,4,2
1m6frjxrofqf7wrhmuan374v,PJ,2019-08-17 14:44:34,2019-08-17 14:45:29,0,100,54,1,2019-08-17 14:45:29,NA,female,31,0,NA,0,1,NA,2,3,4,4,3,3,3,3
3w5xc66fwcsdmg3niwwtv07z,PJ,2019-08-17 14:44:17,2019-08-17 14:45:38,0,100,81,1,2019-08-17 14:45:38,NA,Female,52,0,NA,0,1,NA,2,4,4,4,4,3,3,4
in6088mt9a64c52mafux4j8u,WJ,2019-08-17 14:44:30,2019-08-17 14:46:12,0,100,101,1,2019-08-17 14:46:12,NA,Male,57,0,NA,0,0,1,NA,4,6,6,4,4,4,4
ersypyc5sm51dyqmqe5sm8ar,WJ,2019-08-17 14:45:29,2019-08-17 14:47:01,0,100,91,1,2019-08-17 14:47:02,NA,Female,64,0,NA,0,0,1,NA,4,4,3,3,5,5,5
zxdxipyiewwf5r3rl6kftt4e,PJ,2019-08-17 14:46:56,2019-08-17 14:47:55,0,100,59,1,2019-08-17 14:47:56,NA,Female,26,0,NA,0,1,NA,2,1,4,4,4,3,3,3
xn37m7hudlx9t7a2117wthx3,WJ,2019-08-17 14:46:26,2019-08-17 14:48:13,0,100,106,1,2019-08-17 14:48:13,NA,Female,56,0,NA,0,0,2,NA,5,5,5,5,4,4,4
1kl52xlilvf0yma7xvw69pcl,WJ,2019-08-17 14:47:43,2019-08-17 14:49:17,0,100,93,1,2019-08-17 14:49:17,NA,Male,33,0,NA,0,0,3,NA,7,2,3,1,6,7,7
k5gi4xyc2ecwxbq86x5yj7t7,PJ,2019-08-17 14:48:47,2019-08-17 14:49:54,0,100,67,1,2019-08-17 14:49:55,NA,Female,34,0,NA,0,1,NA,2,5,6,6,6,2,2,1
0h5qu5s4hzmq5ss4m8e2zjc1,WJ,2019-08-17 14:49:20,2019-08-17 14:50:02,0,100,41,1,2019-08-17 14:50:03,NA,Female,26,0,NA,0,1,NA,1,4,4,4,4,4,7,7
wzqp0n6mzhm4w1ih3hcwr10d,PJ,2019-08-17 14:49:09,2019-08-17 14:50:28,0,100,78,1,2019-08-17 14:50:29,NA,Female,34,1,Uk,0,1,NA,2,4,7,7,5,4,3,3
bwnnxjsqt9lq39tqrtfim1fy,PJ,2019-08-17 14:48:46,2019-08-17 14:50:32,0,100,106,1,2019-08-17 14:50:32,NA,female,38,0,NA,0,1,NA,1,3,6,7,7,1,1,1
6gqb55er4hz4qm50d4qyloli,PJ,2019-08-17 14:50:03,2019-08-17 14:50:49,0,100,45,1,2019-08-17 14:50:50,NA,Female,40,0,NA,0,1,NA,2,1,6,2,2,2,2,2
bxin8bu5w0uz96004slvnd2w,PJ,2019-08-17 14:50:03,2019-08-17 14:50:52,0,100,49,1,2019-08-17 14:50:52,NA,Male,30,0,NA,0,1,NA,2,4,3,3,2,2,3,2
bw89gy8gab3osrn778d8wjsl,WJ,2019-08-17 14:50:54,2019-08-17 14:51:37,0,100,43,1,2019-08-17 14:51:38,NA,female,43,0,NA,0,0,1,NA,7,1,1,1,1,1,1
g7y2nxwwstv5751e30spqhg0,WJ,2019-08-17 14:50:08,2019-08-17 14:51:55,0,100,106,1,2019-08-17 14:51:55,NA,Female,46,0,NA,0,0,1,NA,4,5,3,4,4,4,4
8aaa9gv4dtfw8erqgvpy00ri,WJ,2019-08-17 14:51:07,2019-08-17 14:52:22,0,100,74,1,2019-08-17 14:52:22,NA,Female,44,0,NA,0,1,NA,2,3,3,2,1,3,3,2
doayjdk946gu2ftxtypfw78j,WJ,2019-08-17 14:51:25,2019-08-17 14:53:11,0,100,106,1,2019-08-17 14:53:11,NA,Male,33,0,NA,0,1,NA,1,2,5,5,3,6,6,6
2hvrl057cslhvrn2uge932w7,PJ,2019-08-17 14:52:39,2019-08-17 14:53:24,0,100,44,1,2019-08-17 14:53:24,NA,Female,46,0,NA,0,1,NA,2,2,6,6,5,3,2,2
ze2ngq6rasewiv0vc4why60k,PJ,2019-08-17 14:52:34,2019-08-17 14:53:31,0,100,57,1,2019-08-17 14:53:31,NA,Male,25,0,NA,0,1,NA,2,2,7,7,7,7,7,7
