id,observers,protesters,protest,age,gender,exclude,q5,q12_1,q12_2,q12_3,q12_4,q12_5,q12_6,q12_7,q12_8,q12_9,q12_10,q12_11,q12_12,q12_13,q12_14,q12_15,q12_16,q12_17,q12_18,q12_19,q12_20,q12_21,q12_22,q12_23,q12_24,q12_25,q13_1,q13_2,q13_3,q13_4,q13_5,q13_6,q13_7,q13_8,sjb_1,sjb_2,sjb_3,sjb_4,sjb_5,sjb_6,sjb_7,sjb_8,q14,q15,q16,q17,q18,q19_1,q21,attention_check_1,attention_check_2,attention_check_3
2879sn2w5wjq6bpgmqzes7yh,Black,Black,for,25,man,FALSE,3,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,3,4,3,4,6,4,1,6,3,4,5,4,6,4,7,6,4,1,7,1,3,3,2,2,1,1
29arvba0ffjeuri0my9crxub,White,White,against,44,man,FALSE,4,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,3,4,5,4,5,4,3,4,3,4,3,4,5,4,5,4,5,4,5,1,3,6,1,2,2,2
29kwdlrci5480dbhxm0px533,Black,Black,for,29,man,FALSE,5,0,1,1,1,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,2,2,6,5,2,2,6,2,2,2,2,5,2,2,2,2,5,5,5,3,3,7,2,2,1,1
29pmlmh0ba930xgzo74t2lxo,Black,White,against,55,woman,FALSE,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,3,2,6,3,3,2,7,2,3,2,2,3,3,2,1,2,7,5,3,1,3,7,2,2,2,2
29s7h7yx52l7u87xmsgiiqlw,Black,Black,against,39,woman,FALSE,3,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,2,1,6,1,1,1,7,1,2,1,2,1,1,1,1,1,6,1,7,1,3,2,2,2,2,1
2a1n21s6ameclts127p86uq4,White,Black,against,56,man,FALSE,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,3,2,5,4,5,3,4,3,3,2,3,4,5,3,4,3,6,5,5,3,3,2,1,2,2,1
2atl7u2at9feedofqg0a6o68,Black,Black,against,23,woman,TRUE,2,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3,3,5,1,2,3,5,3,3,3,3,1,2,3,3,3,6,3,5,2,3,2,5,NA,NA,NA
2berdmcxmcz07uewcssjitp8,White,Black,against,39,woman,FALSE,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,5,7,6,7,7,6,6,5,5,1,6,7,7,2,6,3,5,7,1,3,4,1,2,2,1
2btf1rh3z1n4dy56jtasz8e6,White,Black,for,42,man,FALSE,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,5,4,4,4,5,4,1,1,3,4,4,4,3,4,5,5,5,1,3,4,1,2,1,1
2dkd70k6681b8lmt8bcf9o8b,Black,White,for,34,woman,FALSE,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,4,4,6,2,4,3,4,3,4,4,2,2,4,3,4,3,6,3,7,2,3,1,2,2,1,2
2ekvfkut0wh4xkeldtqgb7am,White,Black,against,29,woman,FALSE,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,3,3,5,4,5,3,2,3,3,3,3,4,5,3,6,3,5,3,6,1,3,4,1,2,2,1
2enstw8ukteqxirjmkmdp748,Black,Black,for,30,man,FALSE,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,3,5,5,5,3,5,7,4,7,3,3,7,2,2,1,1
2eo9v8vk5cm4gyxcro1fjfgq,White,Black,for,54,woman,FALSE,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,3,4,5,5,5,2,5,3,3,4,3,5,5,2,3,3,6,2,5,1,3,4,1,2,1,1
2faoa5j153nrmbokzg1f3ani,Black,White,for,30,woman,FALSE,5,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,6,6,2,1,2,1,1,1,2,6,2,1,6,1,7,5,7,3,1,1,2,2,1,2
2fb7qsg10csy9ywy7y4d73xe,Black,Black,for,49,man,FALSE,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,3,5,6,6,5,4,6,4,3,5,2,6,5,4,2,4,7,6,7,1,3,7,2,2,1,1
2fczgutjk8ku8sujtehd5uml,Black,White,for,25,woman,FALSE,3,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,7,4,1,1,7,1,1,1,1,4,1,1,1,1,7,7,7,3,3,2,2,2,1,2
2ffodmco7idvtd60wy8l3gef,Black,White,for,28,man,FALSE,2,0,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,3,5,2,3,2,5,1,3,3,3,2,3,2,3,1,7,7,7,1,3,3,2,2,1,2
2hh4kvc7dyu61418fbeyqp0g,Black,Black,for,24,woman,FALSE,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,2,2,6,2,2,1,6,2,2,2,2,2,2,1,2,2,7,7,7,3,1,2,2,2,1,1
2hvrl057cslhvrn2uge932w7,Black,White,against,20,man,TRUE,2,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,4,4,4,3,3,3,4,5,4,4,4,3,3,3,4,5,5,5,7,2,3,4,2,2,1,2
2jpxmcmnct1ntslgmc7iy4ek,Black,White,against,22,woman,FALSE,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,1,4,3,3,5,5,5,5,5,4,3,5,5,5,5,3,5,1,2,2,1,3,6,2,2,2,2
2kdacyxy1fzmj6i82znd7j70,White,Black,against,36,man,FALSE,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,6,5,6,6,7,6,6,5,2,5,6,6,1,6,5,6,7,2,3,1,1,2,2,1
2kjwcanafb9pueolozm2w1kg,Black,White,against,35,woman,FALSE,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,2,2,5,5,5,4,5,4,2,2,3,5,5,4,3,4,5,7,7,1,3,2,2,2,2,2
2m5gy6oy6n64t0yi2pg0lf2m,Black,White,for,23,woman,FALSE,5,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,5,4,3,3,3,2,4,2,5,4,5,3,3,2,4,2,7,7,7,5,1,1,2,2,1,2
2njzaehzrth8g0vx31tdb6a8,White,White,for,27,woman,FALSE,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,2,2,6,1,1,1,4,1,2,2,2,1,1,1,4,1,7,6,7,3,3,2,1,2,1,2
2nnqcnsb30ngzp6was49bpz7,White,Black,for,37,man,TRUE,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,4,5,4,7,6,5,5,4,4,5,4,7,6,5,3,4,4,1,4,1,3,3,1,1,1,1
2p8sl8a1aoxpxav9kflp01pk,Black,Black,for,32,man,TRUE,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,4,3,5,5,5,4,5,3,4,3,3,5,5,4,3,3,7,7,7,3,1,4,1,NA,NA,NA
2qo2wijakyzudnyfjnsqyh5o,Black,Black,against,22,woman,FALSE,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,4,2,6,4,4,3,5,5,4,2,2,4,4,3,3,5,7,NA,7,1,3,4,2,2,2,1
2r01ihrgv27mkrwp8qordkis,White,Black,against,21,woman,FALSE,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,2,2,5,2,3,3,4,2,2,2,3,2,3,3,4,2,6,2,4,2,3,2,1,2,2,1
2r0p5ech3m1bpidwto42bsdf,Black,White,against,20,man,FALSE,3,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,2,2,7,5,4,5,7,4,2,2,1,5,4,5,1,4,7,6,7,4,1,3,2,2,2,2
2rmg4eulki6qdogdun66771j,Black,White,for,42,woman,FALSE,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,2,1,6,1,4,1,3,1,2,1,2,1,4,1,5,1,7,5,7,2,3,1,2,2,1,2
2rn6doz3jewb6ti84ndzshm9,White,Black,against,39,man,FALSE,4,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,5,5,4,6,4,5,5,3,5,5,4,6,4,5,3,3,7,5,7,1,3,4,1,2,2,1
2swj37439v3podq7l45tji80,Black,Black,for,25,man,FALSE,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,5,3,6,4,5,7,5,4,5,3,2,4,5,7,3,4,4,3,6,1,3,6,2,2,1,1
2u4gah8v8z0h63yai6xncyj7,Black,White,for,49,man,FALSE,3,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,4,3,4,4,5,1,5,3,4,3,4,4,5,1,3,3,5,5,6,1,3,4,2,2,1,2
2upnqormpdcm5icl6w3yuqyd,White,White,against,55,woman,FALSE,2,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,2,2,6,4,5,2,6,3,2,2,2,4,5,2,2,3,7,5,4,2,3,2,1,2,2,2
2us0ifd437fldapune7qy3t9,Black,White,against,22,woman,FALSE,3,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,1,1,1,7,1,1,1,1,1,1,1,1,1,7,4,7,1,3,4,2,2,2,2
2v30hgtmvlbdmrxt4uo974dw,White,Black,for,22,woman,FALSE,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,7,1,7,7,4,4,1,1,1,2,1,1
2vdvacwtqcqmwtv10gfb1r9d,White,Black,for,24,woman,FALSE,4,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,4,4,7,4,5,5,5,5,4,4,1,4,5,5,3,5,5,6,6,3,1,2,1,2,1,1
2vvppuollp3z1nra4mz9g626,Black,Black,against,21,man,FALSE,4,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,5,6,6,4,5,4,4,5,5,6,2,4,5,4,4,5,7,7,7,2,3,2,2,2,2,1
2w6h0m5iphf072v6sga6cnjn,White,Black,against,34,man,FALSE,3,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,2,3,5,3,4,3,3,3,2,3,3,3,4,3,5,3,2,2,4,1,3,3,1,2,2,1
2wnb5mszdjppgk3ku8kdtljo,Black,Black,for,25,man,FALSE,5,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,6,5,6,5,6,6,2,5,6,5,2,5,6,6,6,5,7,7,7,3,2,4,2,2,1,1
2xy4iewyp3w4113tngdwxhxf,White,White,for,24,woman,FALSE,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,3,3,5,1,5,1,6,3,3,3,3,1,5,1,2,3,6,3,4,1,3,3,1,2,1,2
2y7h99bltbmyzgrrpw6yzad0,White,Black,against,29,woman,TRUE,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,5,2,7,2,2,2,4,3,5,2,1,2,2,2,4,3,NA,6,5,3,3,1,1,2,1,1
2yxwnpkrse8u02ma3dcs1jcw,White,White,against,21,woman,FALSE,3,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,6,4,5,5,6,4,2,2,2,4,5,5,2,4,6,4,4,2,3,4,1,2,2,2
2z22ivxfdcy7nx0ivqjwl5ep,Black,White,for,34,man,FALSE,2,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,4,5,3,4,2,6,2,2,4,3,3,4,2,2,2,6,3,7,3,1,1,2,2,1,2
2zk6b2jo9ycbaalmkmvsfguh,White,Black,against,19,man,FALSE,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,7,1,1,1,5,1,1,1,1,1,1,1,3,1,7,1,7,1,3,1,1,2,2,1
30iq74r2ygz36x1leellkrrf,White,Black,against,39,man,FALSE,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,4,5,2,6,5,5,1,3,4,5,6,6,5,5,7,3,6,4,5,2,3,2,1,2,2,1
30ld9yx659zjt672pg4kwfhs,White,White,against,22,woman,FALSE,5,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,2,2,7,1,3,2,5,3,2,2,1,1,3,2,3,3,7,2,4,3,1,1,1,2,2,2
3293r68dsecc5rto4zs2wzig,White,White,for,46,man,FALSE,4,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,5,6,6,5,6,7,6,6,5,6,2,5,6,7,2,6,5,4,3,2,3,2,1,2,1,2
33q4r17hv79gzt9eh2a1mxus,Black,Black,for,30,man,FALSE,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,4,6,3,4,5,7,7,1,4,2,3,4,5,1,7,7,7,7,3,1,4,2,2,1,1
33svgmewzsfym9qzd2cxjyal,Black,White,for,26,woman,FALSE,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,2,2,3,4,5,3,4,3,2,2,5,4,5,3,4,3,5,3,6,3,3,3,2,2,1,2
34uz2ht97p3p60p6csf5krkm,Black,Black,against,42,man,FALSE,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,5,1,5,4,3,1,3,2,5,1,3,4,3,1,5,2,7,1,7,1,3,2,2,2,2,1
34zhiwyvwrgl86mhlt73h64o,Black,Black,against,43,woman,FALSE,3,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,5,2,4,5,5,4,2,2,3,2,4,5,3,4,6,2,7,1,3,4,2,2,2,1
35bfe5ert0wvixfnuqp7k5j2,Black,White,for,34,woman,FALSE,5,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,6,4,4,1,4,1,1,1,2,4,4,1,4,1,7,4,7,1,3,3,2,2,1,2
35fpinj2apsjjtywy7dl0rwm,White,Black,against,46,man,FALSE,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,5,6,2,7,5,5,4,4,5,6,6,7,5,5,4,4,2,2,5,1,3,7,1,2,2,1
35jwtv10ushijgqufg33ieqw,White,Black,for,24,woman,FALSE,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,7,1,2,1,7,2,1,1,1,1,2,1,1,2,7,4,2,4,1,1,1,2,1,1
36spp8o22hzyist31r2kht8y,White,Black,for,44,man,FALSE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,2,7,1,7,2,7,5,2,2,7,7,7,2,7,3,2,1,1,7,1,3,7,1,2,1,1
36vah0gkeq8eups9dmmxfru6,Black,White,against,27,woman,FALSE,5,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,7,2,2,1,5,1,1,1,1,2,2,1,3,1,7,1,7,1,3,1,2,2,2,2
37j1yz9kie49zffwtwam92qe,White,White,against,31,woman,FALSE,2,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,2,2,7,3,3,1,7,2,2,2,1,3,3,1,1,2,7,6,5,2,3,1,1,2,2,2
37z1vy63r0skfgrwt32aqhm3,Black,White,against,35,woman,FALSE,1,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,2,2,5,6,4,3,6,3,2,2,3,6,4,3,2,3,6,5,4,1,3,4,2,2,2,2
37z6icz8t1ghk58olhkgjblk,White,White,for,38,man,FALSE,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,2,2,6,4,4,2,2,2,2,2,2,4,4,2,6,2,6,6,5,3,3,2,1,2,1,2
38ffx12stftq8a2qkv4sq5og,Black,White,against,31,man,FALSE,4,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,2,1,6,3,1,1,4,2,2,1,2,3,1,1,4,2,6,5,5,1,3,2,2,2,2,2
38glj4t4jyp5oatf57bez8v3,Black,Black,for,23,man,FALSE,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,3,3,5,5,3,3,5,3,3,3,3,5,3,3,3,3,6,5,6,2,3,1,2,2,1,1
38go7ndswm2mltfk0w1vsuin,White,Black,for,21,sex and gender diverse,TRUE,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,7,2,2,2,6,2,2,2,1,2,2,2,2,2,7,5,4,3,1,1,4,NA,NA,NA
38ll4785qfgygmy92465f6ei,White,White,against,56,woman,FALSE,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,5,5,1,7,4,6,3,5,5,5,7,7,4,6,5,5,4,4,5,1,3,5,1,2,2,2
3a2umd7e7sew2upklfhwxhan,White,White,for,18,sex and gender diverse,FALSE,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,7,1,2,1,4,1,1,1,1,1,2,1,4,1,7,7,4,3,3,1,1,2,1,2
3ad8pi3rg5sagmzq8uwuhoxf,White,Black,against,47,man,FALSE,4,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,6,7,6,5,5,6,6,7,6,7,2,5,5,6,2,7,3,4,5,3,1,3,1,2,2,1
3agx0c416fydclt81efvno4p,White,Black,against,44,woman,FALSE,3,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,3,2,5,2,2,2,4,2,3,2,3,2,2,2,4,2,4,3,4,1,3,4,1,2,2,1
3b99nhzhzhfhj9zqlxs4i2g1,Black,White,for,50,man,FALSE,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,3,3,5,6,5,3,2,4,3,3,3,6,5,3,6,4,6,5,7,1,3,3,2,2,1,2
3bhnxkqaxgcybcew7vi66o30,White,White,for,43,man,FALSE,5,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,5,4,5,6,5,6,5,6,5,4,3,6,5,6,3,6,5,6,7,5,1,7,1,2,1,2
3c8lt7edo2jz0x7l3lb0ch7a,White,White,against,18,sex and gender diverse,FALSE,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,1,1,1,6,1,1,1,1,1,1,1,2,1,7,1,1,NA,1,1,1,2,2,2
3drvk297u9lx0ltc4oh987c9,White,White,against,27,man,TRUE,2,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,5,6,5,6,5,6,3,6,5,6,3,6,5,6,5,6,6,6,6,2,3,6,2,NA,NA,NA
3egxr650108nrdg10dbufpu5,Black,Black,for,41,woman,FALSE,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,4,4,6,5,5,3,3,4,4,4,2,5,5,3,5,4,6,7,7,3,1,2,2,2,1,1
3g0gfta7ta76b1lhuyf5yldn,White,White,against,33,man,FALSE,2,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,3,5,3,5,4,5,4,4,3,5,5,5,4,5,4,4,6,5,3,1,3,3,1,2,2,2
3ia57gozrlt5tc8cnlajnq9w,Black,White,against,57,man,FALSE,4,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,2,2,7,6,5,5,7,2,2,2,1,6,5,5,1,2,5,4,4,1,3,4,2,2,2,2
3is67yuyu2if6ex4q9bwsfol,White,Black,for,41,man,FALSE,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,3,5,5,5,3,5,5,5,5,1,3,4,1,2,1,1
3j028hvzemin375o0iue2mzd,Black,Black,against,37,woman,FALSE,3,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,3,3,6,4,5,6,6,4,3,3,2,4,5,6,2,4,7,3,7,2,3,5,2,2,2,1
3ja8fu6icmrg6hpkhmes1iob,Black,White,for,24,woman,FALSE,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,3,2,6,3,4,3,2,3,3,2,2,3,4,3,6,3,7,5,7,3,1,3,2,2,1,2
3jes7svpnsfi090h0y5ownjr,Black,White,against,28,woman,FALSE,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,4,5,5,4,5,3,4,3,4,5,3,4,5,3,4,3,5,1,6,1,3,1,2,2,2,2
3jpplnu73yngnvy29luzdd26,White,Black,for,37,man,FALSE,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,5,5,3,4,5,6,4,5,5,5,5,4,5,6,4,5,4,3,6,1,3,5,1,2,1,1
3kv8ozxvz5sn317k18gh7uly,White,Black,for,21,man,FALSE,4,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,2,1,5,2,3,2,6,3,2,1,3,2,3,2,2,3,6,4,4,1,3,4,1,2,1,1
3m0d106075duohup84okwdu8,White,Black,for,26,man,FALSE,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,3,3,4,3,3,2,6,3,3,3,4,3,3,2,2,3,7,6,4,2,3,1,1,2,1,1
3me3lij1cx6r8ytbttbd9vo6,Black,Black,against,28,man,FALSE,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,2,2,4,2,4,4,5,3,2,2,4,2,4,4,3,3,7,4,7,1,3,7,2,2,2,1
3mflwh1tibd7jso7kc6gbqaq,Black,Black,against,29,woman,FALSE,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,5,5,5,4,5,5,5,5,5,5,3,4,5,5,3,5,5,4,5,1,3,2,2,2,2,1
3o0pw8194uv44nt792xivzrj,Black,White,against,22,woman,FALSE,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,4,6,4,6,6,2,5,3,4,6,4,6,6,2,3,3,7,6,7,4,1,2,2,2,2,2
3o1doq4835nz8wixd2vn4r7k,Black,White,against,39,woman,FALSE,4,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,2,2,6,3,3,2,4,2,2,2,2,3,3,2,4,2,7,1,7,1,3,2,2,2,2,2
3p6g1tp8kwus1bu03b5tdsup,White,White,for,53,woman,FALSE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,5,5,3,7,4,4,3,4,5,5,5,7,4,4,5,4,5,4,5,1,3,6,1,2,1,2
3pgu3mntbxk62txe3lrc0m2f,Black,Black,for,27,man,FALSE,4,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,3,1,5,5,NA,1,3,2,3,1,3,5,NA,1,5,2,7,6,7,1,3,2,2,2,1,1
3pm17u8maudkpz22g8yen7dr,White,Black,against,42,man,FALSE,4,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,5,5,4,2,5,3,3,5,5,5,4,2,5,3,5,5,7,7,7,1,3,2,1,2,2,1
3ppl4tdd7ikxnxkx9uzgk4q2,Black,Black,against,23,woman,FALSE,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,3,2,6,4,5,3,5,1,3,2,2,4,5,3,3,1,7,7,7,1,3,2,2,2,2,1
3qyj7bkwg4852sokuuqfiyx7,Black,White,for,21,woman,FALSE,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,4,5,4,2,5,4,1,1,4,5,4,2,3,4,7,6,7,2,3,4,2,2,1,2
3s29nqmt8vxylcrjbyxhkqwf,White,Black,against,35,man,FALSE,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3,3,3,6,5,4,4,3,3,3,5,6,5,4,4,3,6,4,4,1,3,4,1,2,2,1
3sd9uat8eqyyn4fgq0afv331,White,White,against,23,woman,FALSE,5,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,3,3,5,2,4,3,5,3,3,3,3,2,4,3,3,3,6,1,5,1,3,2,1,2,2,2
3vc97bw2le134xc8g34gpgpd,White,White,against,38,woman,FALSE,5,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,3,3,6,5,4,1,4,2,3,3,2,5,4,1,4,2,7,2,4,1,3,4,1,2,2,2
3vt0eh754kfkjtauok3kjnvw,Black,White,for,52,woman,FALSE,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,2,3,3,5,5,3,3,3,2,3,5,5,5,3,5,3,6,5,7,1,3,1,2,2,1,2
3w2gbzln0fozddu0x14g12xs,Black,Black,against,36,man,TRUE,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,4,3,5,4,5,5,3,4,4,3,3,4,5,5,5,4,4,3,7,1,3,4,4,NA,NA,NA
3w5xc66fwcsdmg3niwwtv07z,Black,White,against,20,man,FALSE,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,2,7,2,2,1,6,1,1,2,1,2,2,1,2,1,7,1,7,1,3,1,2,2,2,2
