id,age,highest_education_level,sex,employment_status,nationality,country_of_birth,first_language,socioeconomic_status,current_country_of_residence,student_status
l4ywd7ypj5dldvap892e7g5t,29,Secondary school/GCSE,Female,"Not in paid work (e.g. homemaker', 'retired or disabled)",United Kingdom,United Kingdom,English,3,United Kingdom,No
lqc9dibptrbxgi6w23wjwoyq,28,Secondary school/GCSE,Female,Full-Time,United Kingdom,United Kingdom,English,2,United Kingdom,No
7jrc1y8injz4g18i5iw17ugc,31,Secondary school/GCSE,Female,Part-Time,United Kingdom,United Kingdom,English,3,United Kingdom,No
rplh8lak4efbhoo434907b2r,31,College/A levels,Female,Part-Time,United Kingdom,United Kingdom,English,2,United Kingdom,No
d0u8bcl33rt6ssyxqfyhlckb,36,College/A levels,Male,Full-Time,United Kingdom,United Kingdom,English,2,United Kingdom,No
y8jtnukr0j6hm2o5mj1uxlvu,49,Secondary school/GCSE,Female,"Not in paid work (e.g. homemaker', 'retired or disabled)",United Kingdom,United Kingdom,English,3,United Kingdom,No
0m8o16cbbnj1phky7o1813fs,46,Secondary school/GCSE,Female,"Not in paid work (e.g. homemaker', 'retired or disabled)",United Kingdom,United Kingdom,English,1,United Kingdom,No
rtyeq468mra1a9nrhzo73b8o,33,College/A levels,Female,Full-Time,United Kingdom,United Kingdom,English,3,United Kingdom,No
amgc2yuhr23q0uyh1tskbnv0,30,College/A levels,Female,Full-Time,United Kingdom,United Kingdom,English,3,United Kingdom,No
ctp0sa2cjbcj0sbw84x751qb,39,College/A levels,Female,Part-Time,United Kingdom,United Kingdom,English,3,NA,No
pnj1cg1o7u3uegs7vn7ic824,28,College/A levels,Female,Part-Time,United Kingdom,United Kingdom,English,3,NA,No
ta17rvf8rr00qmnzlsxebbrn,50,College/A levels,Male,Unemployed (and job seeking),United Kingdom,United Kingdom,English,2,United Kingdom,No
msoixkdk14cgpctebttfrhcn,34,No formal qualifications,Male,"Not in paid work (e.g. homemaker', 'retired or disabled)",United Kingdom,United Kingdom,English,3,United Kingdom,No
0t2f2nn2fp0o7tw4ps8zi9di,29,College/A levels,Female,Part-Time,United Kingdom,United Kingdom,English,3,United Kingdom,No
fhozbz4p7qs6px7hfshjdfv1,31,Secondary school/GCSE,Female,Part-Time,United Kingdom,United Kingdom,English,3,United Kingdom,No
hcet4m32wb0uavhe4ulmfn4p,33,College/A levels,Male,"Not in paid work (e.g. homemaker', 'retired or disabled)",United Kingdom,United Kingdom,English,3,United Kingdom,No
05670awdvd1yk2ar45ejhzaa,31,College/A levels,Female,"Not in paid work (e.g. homemaker', 'retired or disabled)",United Kingdom,United Kingdom,English,1,United Kingdom,No
e7xc1niymvbhohp2oliwfvl4,65,College/A levels,Male,Part-Time,United Kingdom,United Kingdom,English,1,United Kingdom,No
wu0ipbubhe8r2sf2eafomt51,45,College/A levels,Male,Full-Time,United Kingdom,United Kingdom,English,3,United Kingdom,No
0gxps78hmh8h16pcqrciazpv,58,Secondary school/GCSE,Female,"Not in paid work (e.g. homemaker', 'retired or disabled)",United Kingdom,United Kingdom,English,1,NA,No
erqydeuwe2icgra304z3h327,52,Secondary school/GCSE,Male,Full-Time,United Kingdom,United Kingdom,English,3,United Kingdom,No
dz6hu5iuxz6kplj2b7icws8f,30,Secondary school/GCSE,Male,Full-Time,United Kingdom,United Kingdom,English,3,United Kingdom,No
dtu5tws96a32yk22jq23o2ll,57,Secondary school/GCSE,Male,"Not in paid work (e.g. homemaker', 'retired or disabled)",United Kingdom,United Kingdom,English,2,United Kingdom,No
r6ah6esdinkl0lfkopexesoj,31,Secondary school/GCSE,Female,Part-Time,United Kingdom,United Kingdom,English,3,United Kingdom,No
yx0pnknf8ts8chch5waopvee,26,College/A levels,Female,Full-Time,United Kingdom,United Kingdom,English,3,United Kingdom,No
y8s0k0grm3zib3ojjj6o9md4,58,Secondary school/GCSE,Male,Other,United Kingdom,United Kingdom,English,3,United Kingdom,No
sumnfvsjdh9954a4cui1eada,27,College/A levels,Female,Full-Time,United Kingdom,United Kingdom,English,3,United Kingdom,No
h0ldqodr8korfleidj4lpvn7,25,Secondary school/GCSE,Male,Unemployed (and job seeking),United Kingdom,United Kingdom,English,1,United Kingdom,No
7fp7obsyu057vlsjrlxtda7a,40,College/A levels,Female,"Not in paid work (e.g. homemaker', 'retired or disabled)",United Kingdom,United Kingdom,English,3,United Kingdom,No
lv5dvr9nm9gespm75lbrqs2c,32,Secondary school/GCSE,Male,Full-Time,United Kingdom,United Kingdom,English,3,United Kingdom,No
5yspwskt1lfzaciuibqbyvfh,40,Secondary school/GCSE,Female,"Not in paid work (e.g. homemaker', 'retired or disabled)",United Kingdom,United Kingdom,English,3,United Kingdom,No
lnytc2roiv150cdd10t9d8l9,37,College/A levels,Female,"Not in paid work (e.g. homemaker', 'retired or disabled)",United Kingdom,United Kingdom,English,3,United Kingdom,No
xd9gwbynsl5x2mkc5b2unvrh,39,Secondary school/GCSE,Female,Part-Time,United Kingdom,United Kingdom,English,3,United Kingdom,No
5vayp78is4ph25xn3s95skm7,33,College/A levels,Male,Part-Time,United Kingdom,United Kingdom,English,2,United Kingdom,No
lyfo6xrwis5k1913qtos9zdu,38,College/A levels,Male,Full-Time,United Kingdom,United Kingdom,English,3,United Kingdom,No
5gbbfcfdcrrl46yg73ggqvzd,43,Secondary school/GCSE,Female,Full-Time,United Kingdom,United Kingdom,English,3,United Kingdom,No
qy2fz5rm1v6aqa13acqa7gay,57,Secondary school/GCSE,Female,"Not in paid work (e.g. homemaker', 'retired or disabled)",United Kingdom,United Kingdom,English,1,United Kingdom,No
91altq7apu0dptxewxnc47s3,46,Secondary school/GCSE,Female,"Not in paid work (e.g. homemaker', 'retired or disabled)",United Kingdom,United Kingdom,English,2,United Kingdom,No
c0lt0f0ski9wncua2e9j89ey,27,NA,Female,"Not in paid work (e.g. homemaker', 'retired or disabled)",NA,NA,NA,NA,United Kingdom,No
wgthuw0jw8i48nkonj4l2xd0,57,College/A levels,Female,Unemployed (and job seeking),United Kingdom,United Kingdom,English,3,United Kingdom,No
u6uv66orp0rishbg4j4477e3,34,College/A levels,Female,Part-Time,United Kingdom,United Kingdom,English,3,United Kingdom,No
g2knaot240j4ai2klf2uotsu,29,College/A levels,Male,Full-Time,United Kingdom,United Kingdom,English,2,United Kingdom,No
pbuaf8hmhacc4yhjpxs8kzmn,35,Secondary school/GCSE,Female,Full-Time,United Kingdom,Lithuania,English,2,NA,No
tuu4r0n6awvs8s0cq4uibc1n,26,College/A levels,Male,Unemployed (and job seeking),United Kingdom,United Kingdom,English,2,United Kingdom,No
huakaaqexb5aj9rrxgfnpyao,31,Secondary school/GCSE,Female,Part-Time,United Kingdom,United Kingdom,English,2,United Kingdom,No
ulgco86tmlec1whiqlt6qzhw,47,Secondary school/GCSE,Female,Part-Time,United Kingdom,United Kingdom,English,1,United Kingdom,No
2wnb5mszdjppgk3ku8kdtljo,28,College/A levels,Female,"Not in paid work (e.g. homemaker', 'retired or disabled)",United Kingdom,United Kingdom,English,3,United Kingdom,No
yb6qthosxv6zgm9zuuy1kqt4,31,College/A levels,Male,Full-Time,United Kingdom,United Kingdom,English,3,United Kingdom,No
t635586ma5glhrx37hrx2aj4,37,Secondary school/GCSE,Male,"Not in paid work (e.g. homemaker', 'retired or disabled)",United Kingdom,United Kingdom,English,2,United Kingdom,No
6mtla3baave40v3awt2upt7x,27,Secondary school/GCSE,Male,Full-Time,United Kingdom,United Kingdom,English,2,United Kingdom,No
owyh6urqfvi9uuetumq8iypu,43,Secondary school/GCSE,Male,"Not in paid work (e.g. homemaker', 'retired or disabled)",United Kingdom,United Kingdom,English,2,NA,No
g0ml1bo5oasqtw6qrub502l1,40,College/A levels,Female,"Not in paid work (e.g. homemaker', 'retired or disabled)",United Kingdom,United Kingdom,English,2,United Kingdom,No
ghom0d41fbz6yp02f8tfg19s,35,College/A levels,Male,Full-Time,United Kingdom,United Kingdom,English,2,United Kingdom,No
7wom5vbwq9lsbl3yph327exc,26,College/A levels,Female,"Not in paid work (e.g. homemaker', 'retired or disabled)",United Kingdom,United Kingdom,English,2,United Kingdom,No
aa6ojiok9lbm8hdeezun8eid,57,College/A levels,Female,Part-Time,United Kingdom,United Kingdom,English,2,United Kingdom,No
mfls3hk8jjijrxvo15kpe83q,45,College/A levels,Female,"Not in paid work (e.g. homemaker', 'retired or disabled)",United Kingdom,United Kingdom,Turkish,1,United Kingdom,No
tk6w2mmgff4pjth8zv7fr6o9,47,College/A levels,Female,Part-Time,United Kingdom,United Kingdom,English,3,United Kingdom,No
dd0r3lfouq9v4uxeees9lgvz,43,College/A levels,Male,Full-Time,United Kingdom,United Kingdom,English,2,United Kingdom,No
wrvoa5g4s4d2fm3rmfdjv4ww,43,College/A levels,Female,Full-Time,United Kingdom,United Kingdom,English,2,United Kingdom,No
38ffx12stftq8a2qkv4sq5og,29,Secondary school/GCSE,Male,Other,United Kingdom,United Kingdom,English,3,United Kingdom,No
jg9v2mj457nbgrwa1aik1pyf,27,Secondary school/GCSE,Female,Full-Time,United Kingdom,United Kingdom,English,3,United Kingdom,No
tjd3xp9j5n5c2x0246jdr005,38,Secondary school/GCSE,Female,Part-Time,United Kingdom,United Kingdom,English,3,United Kingdom,No
640wwqxh9sejaoa7apw01s0d,49,Secondary school/GCSE,Female,Part-Time,United Kingdom,United Kingdom,English,3,United Kingdom,No
0an4o2cfckjcsj1jogyrohwl,33,College/A levels,Female,Part-Time,United Kingdom,United Kingdom,English,3,United Kingdom,No
1pvaq5hbei5ttzsmb48fs02u,27,College/A levels,Female,"Not in paid work (e.g. homemaker', 'retired or disabled)",United Kingdom,United Kingdom,English,2,United Kingdom,No
p9g498q5tt19f1vrrkixzcuy,53,College/A levels,Female,Full-Time,United Kingdom,United Kingdom,English,3,United Kingdom,No
6s6mkags59lh3ura7d7rc14p,46,Secondary school/GCSE,Female,Full-Time,United Kingdom,United Kingdom,English,3,NA,No
5viqvbrpd9u7b9bntvfmq12d,50,Secondary school/GCSE,Female,Full-Time,United Kingdom,United Kingdom,English,3,United Kingdom,No
l2ts2fx3250spp08311tcg1i,58,College/A levels,Male,Unemployed (and job seeking),United Kingdom,United Kingdom,English,3,United Kingdom,No
f3007o134iqizfgearswmdja,28,Secondary school/GCSE,Female,"Not in paid work (e.g. homemaker', 'retired or disabled)",United Kingdom,United Kingdom,English,1,United Kingdom,No
5je60wv7823puzs6l2r7tekz,27,College/A levels,Female,Unemployed (and job seeking),United Kingdom,United Kingdom,English,2,United Kingdom,No
kpoy91shmpp8o7ogdhvcv5wb,44,College/A levels,Female,Full-Time,United Kingdom,United Kingdom,English,3,United Kingdom,No
x1tdpm2rx8g9pgvfiz03h3br,50,College/A levels,Female,"Not in paid work (e.g. homemaker', 'retired or disabled)",United Kingdom,United Kingdom,English,3,United Kingdom,No
aw128gy5h0kf63ermk2tq08j,48,College/A levels,Male,"Not in paid work (e.g. homemaker', 'retired or disabled)",United Kingdom,United Kingdom,English,2,United Kingdom,No
dlnvo16c608cz7t4o0jnf8wu,40,Secondary school/GCSE,Female,Full-Time,United Kingdom,United Kingdom,English,3,United Kingdom,No
cy8q1393kg8m3u8ju5uirh8u,25,College/A levels,Male,Full-Time,United Kingdom,United Kingdom,English,3,United Kingdom,No
7y1p39ustp4ymd2lddlvtl5j,40,Secondary school/GCSE,Female,"Not in paid work (e.g. homemaker', 'retired or disabled)",United Kingdom,United Kingdom,English,1,United Kingdom,No
f10midl68qk3g62tthu1c2mh,47,Secondary school/GCSE,Male,Full-Time,United Kingdom,United Kingdom,English,1,United Kingdom,No
cj672zh4xx0gr8872g5wf6sb,27,College/A levels,Female,Full-Time,United Kingdom,United Kingdom,Welsh,3,United Kingdom,No
k6ppmcfvux6n88u80otfllon,25,Secondary school/GCSE,Male,Due to start a new job within the next month,United Kingdom,United Kingdom,English,3,United Kingdom,No
ftjwvuleizm1ivlih51scn2p,44,Secondary school/GCSE,Female,Part-Time,United Kingdom,United Kingdom,English,3,United Kingdom,No
kcw8yqroq2dslj0z57de3ec8,37,College/A levels,Female,Part-Time,United Kingdom,United Kingdom,English,2,United Kingdom,No
41vxspwdgl36xveb0rwxv1ie,30,College/A levels,Female,Part-Time,United Kingdom,United Kingdom,English,2,United Kingdom,No
vpja6wdkkkwsy75l365l59t5,50,Secondary school/GCSE,Male,"Not in paid work (e.g. homemaker', 'retired or disabled)",United Kingdom,United Kingdom,English,2,United Kingdom,No
egq0h3f0zqmjf1esslm9w4f5,52,Secondary school/GCSE,Female,Other,United Kingdom,United Kingdom,English,2,United Kingdom,No
f023vpgoqpg9h8k27nri6akl,31,College/A levels,Female,Full-Time,United Kingdom,United Kingdom,English,3,United Kingdom,No
tb64wdoq1bo7lv7g12g67ebv,26,College/A levels,Male,Full-Time,United Kingdom,United Kingdom,English,3,United Kingdom,No
trujc89g1gcbx80qrj4rhtst,33,College/A levels,Female,"Not in paid work (e.g. homemaker', 'retired or disabled)",United Kingdom,United Kingdom,English,3,United Kingdom,No
jti6dfx3vulovm4ghihp5l3h,28,College/A levels,Female,Full-Time,United Kingdom,United Kingdom,English,3,United Kingdom,No
d9cekqnbtcndhlefs6botm1j,42,Secondary school/GCSE,Male,Unemployed (and job seeking),United Kingdom,United Kingdom,English,1,United Kingdom,No
uubdxerjyjh3nv6q6mhf0v4w,40,College/A levels,Female,"Not in paid work (e.g. homemaker', 'retired or disabled)",United Kingdom,United Kingdom,English,2,United Kingdom,No
av8vcaxo68xe918vlnizg1xi,28,College/A levels,Female,Unemployed (and job seeking),United Kingdom,United Kingdom,English,3,United Kingdom,No
c6pnuztdc3ae9bkcjqk4pbrv,44,College/A levels,Male,Full-Time,United Kingdom,United Kingdom,English,3,NA,No
97f5pp5ox9ty5lcwrhddk16i,49,Secondary school/GCSE,Female,Unemployed (and job seeking),United Kingdom,United Kingdom,English,3,United Kingdom,No
tici2bczirm2nmgjw7uzb5y9,31,College/A levels,Female,Part-Time,United Kingdom,United Kingdom,English,3,United Kingdom,No
s3r3242cjkou2yfsdp6m5q3m,35,Secondary school/GCSE,Female,"Not in paid work (e.g. homemaker', 'retired or disabled)",United Kingdom,United Kingdom,English,2,United Kingdom,No
bv42ehohc04xiiiobiqpmbvh,37,College/A levels,Female,"Not in paid work (e.g. homemaker', 'retired or disabled)",United Kingdom,United Kingdom,English,3,United Kingdom,No
iuqpyeaf374hgc57chr86fqx,68,College/A levels,Female,"Not in paid work (e.g. homemaker', 'retired or disabled)",United Kingdom,United Kingdom,English,3,United Kingdom,No
8dgmwm5g5ha6pkz8r48smbfg,56,Secondary school/GCSE,Female,Full-Time,United Kingdom,United Kingdom,English,2,United Kingdom,No
jf35ipugwvo4uqlr468kejau,29,Secondary school/GCSE,Female,Full-Time,United Kingdom,United Kingdom,English,3,United Kingdom,No
rd85s38dp83glrafn2jhfv75,56,College/A levels,Female,Part-Time,United Kingdom,United Kingdom,English,3,United Kingdom,No
gr66d95dj7qxeqifu18vxqmy,47,Secondary school/GCSE,Female,Part-Time,United Kingdom,United Kingdom,English,3,United Kingdom,No
tudro09g6ml9jl1fcsej8w9u,30,College/A levels,Female,Part-Time,United Kingdom,United Kingdom,English,2,United Kingdom,No
5o2ntdzn5c0qz5yzwc0fhgmd,33,Secondary school/GCSE,Female,"Not in paid work (e.g. homemaker', 'retired or disabled)",United Kingdom,United Kingdom,English,3,United Kingdom,No
nhslewbkhy0r5t72gmtwzm4h,47,College/A levels,Female,Unemployed (and job seeking),United Kingdom,United Kingdom,English,1,United Kingdom,No
17d6asndljxt9cmumdjsik8l,31,College/A levels,Male,Full-Time,United Kingdom,United Kingdom,English,3,United Kingdom,No
y66kqikydewvelkrp4jm0nb2,26,Secondary school/GCSE,Male,Full-Time,United Kingdom,United Kingdom,English,3,United Kingdom,No
ambr24k9d766cjs6ssuv29dz,56,Secondary school/GCSE,Female,"Not in paid work (e.g. homemaker', 'retired or disabled)",United Kingdom,United Kingdom,English,3,United Kingdom,No
is930aysloz7rh6z4micu6fc,44,College/A levels,Female,Part-Time,United Kingdom,United Kingdom,English,3,United Kingdom,No
jgacufm8wzfadh5p3uu5d5wr,33,College/A levels,Male,Full-Time,United Kingdom,United Kingdom,Welsh,2,United Kingdom,No
t9d2fuou1s1r901ql3rp9j0c,32,College/A levels,Female,"Not in paid work (e.g. homemaker', 'retired or disabled)",United Kingdom,United Kingdom,English,2,United Kingdom,No
xdm2efw6sxjbljtefwgo899s,37,College/A levels,Female,Part-Time,United Kingdom,United Kingdom,English,3,United Kingdom,No
vy6vrw2y8bkmmmuyk32dcycn,34,College/A levels,Female,Full-Time,United Kingdom,United Kingdom,English,3,United Kingdom,No
iowuep8zuvv00mn3gzukf0fa,53,No formal qualifications,Female,Part-Time,United Kingdom,United Kingdom,English,1,United Kingdom,No
sf2rr33meetv7aeu4e8yed5d,46,Secondary school/GCSE,Female,Full-Time,United Kingdom,United Kingdom,English,2,United Kingdom,No
9ef6dprnmpbukqg995qd9cvc,26,College/A levels,Female,Part-Time,United Kingdom,United Kingdom,English,1,United Kingdom,No
3mflwh1tibd7jso7kc6gbqaq,42,College/A levels,Male,Unemployed (and job seeking),United Kingdom,United Kingdom,English,3,United Kingdom,No
d97jkd3r39p7ek9jwi0043wu,28,Secondary school/GCSE,Male,Full-Time,United Kingdom,United Kingdom,English,3,NA,No
7x4cth0ebiycr19blp4j60vd,61,Secondary school/GCSE,Male,Unemployed (and job seeking),United Kingdom,United Kingdom,English,3,United Kingdom,No
f7e2m994sxv2vg4qny3h7aua,41,College/A levels,Female,Part-Time,United Kingdom,United Kingdom,English,3,United Kingdom,No
wpabvznlxup472ym2vtvw717,56,Secondary school/GCSE,Female,"Not in paid work (e.g. homemaker', 'retired or disabled)",United Kingdom,United Kingdom,English,1,United Kingdom,No
bzendhsz5hzs5bdemzsoyko4,35,College/A levels,Male,Full-Time,United Kingdom,United Kingdom,English,3,United Kingdom,No
bfuj3umogyyr43tc5x67gclg,44,College/A levels,Male,Due to start a new job within the next month,United Kingdom,United Kingdom,English,3,United Kingdom,No
kqct9fkn7pe9217afgbemdrz,36,College/A levels,Female,Full-Time,United Kingdom,United Kingdom,English,3,United Kingdom,No
o1nlooq3vszp9tp8jwwydktx,29,College/A levels,Male,Full-Time,United Kingdom,United Kingdom,English,2,United Kingdom,No
8cw02qmxuf8f66tp9ecytnfz,40,College/A levels,Male,"Not in paid work (e.g. homemaker', 'retired or disabled)",United Kingdom,United Kingdom,English,1,United Kingdom,No
hxqc07x1e2ps6yugmh3rxgck,27,College/A levels,Female,Part-Time,United Kingdom,United Kingdom,English,3,United Kingdom,No
z73k8s92m35hmtcg8ykq0ldu,45,College/A levels,Female,"Not in paid work (e.g. homemaker', 'retired or disabled)",United Kingdom,United Kingdom,English,3,United Kingdom,No
8b48hklilqs9x1v0l1pejovv,48,Secondary school/GCSE,Female,"Not in paid work (e.g. homemaker', 'retired or disabled)",United Kingdom,United Kingdom,English,3,United Kingdom,No
z82g4fuppaauqr5dvh2g8moa,46,Secondary school/GCSE,Male,"Not in paid work (e.g. homemaker', 'retired or disabled)",United Kingdom,United Kingdom,English,3,United Kingdom,No
c3vw3gjjmyl7ery847ycc9kj,38,College/A levels,Female,"Not in paid work (e.g. homemaker', 'retired or disabled)",United Kingdom,United Kingdom,English,3,United Kingdom,No
conrzktabcseq6nfs61pb844,37,College/A levels,Male,Unemployed (and job seeking),United Kingdom,United Kingdom,English,3,United Kingdom,No
9uartwka9m9lu7vbj4p2ppud,50,College/A levels,Male,Full-Time,United Kingdom,United Kingdom,English,1,United Kingdom,No
2enstw8ukteqxirjmkmdp748,29,College/A levels,Male,"Not in paid work (e.g. homemaker', 'retired or disabled)",United Kingdom,United Kingdom,English,3,United Kingdom,No
qpz7770qbi0qfumk9f4d0afc,50,Secondary school/GCSE,Male,Full-Time,United Kingdom,United Kingdom,English,3,United Kingdom,No
sk74kt91b5ojhur7lgvnvqh3,37,College/A levels,Male,Full-Time,United Kingdom,United Kingdom,English,3,United Kingdom,No
rhah6297o5edmnl78w5iczef,25,College/A levels,Male,"Not in paid work (e.g. homemaker', 'retired or disabled)",United Kingdom,United Kingdom,English,3,United Kingdom,No
xf70aupxfxzha7dlci76dxjj,54,Secondary school/GCSE,Female,Full-Time,United Kingdom,United Kingdom,English,2,United Kingdom,No
q7xida7cjobjogccrrx8h7ni,50,Secondary school/GCSE,Female,Full-Time,United Kingdom,United Kingdom,English,3,United Kingdom,No
2ffodmco7idvtd60wy8l3gef,33,Secondary school/GCSE,Female,Part-Time,United Kingdom,United Kingdom,English,2,United Kingdom,No
yiweq1zsk8mxz7rwbjeyqxqx,25,Secondary school/GCSE,Female,Part-Time,United Kingdom,United Kingdom,English,3,United Kingdom,No
3o0pw8194uv44nt792xivzrj,64,Secondary school/GCSE,Female,"Not in paid work (e.g. homemaker', 'retired or disabled)",United Kingdom,United Kingdom,English,3,United Kingdom,No
d6w1oxu5ebrjhwtludt1kvbl,31,Secondary school/GCSE,Male,Due to start a new job within the next month,United Kingdom,United Kingdom,English,3,United Kingdom,No
a4c0qn63dpxu4si7o8z8p8d4,31,College/A levels,Female,"Not in paid work (e.g. homemaker', 'retired or disabled)",United Kingdom,United Kingdom,English,3,United Kingdom,No
zb8g490eseadf74pekk6wt9h,48,Secondary school/GCSE,Female,"Not in paid work (e.g. homemaker', 'retired or disabled)",United Kingdom,United Kingdom,English,3,United Kingdom,No
du16gc9okm4e7fpo8ehha3vn,38,Secondary school/GCSE,Female,"Not in paid work (e.g. homemaker', 'retired or disabled)",United Kingdom,United Kingdom,English,3,United Kingdom,No
xn5tvzl3uag03cx1yzmyf7tr,38,College/A levels,Female,Part-Time,United Kingdom,United Kingdom,English,2,United Kingdom,No
mpczjwex7etumvpfaub1yn3t,29,College/A levels,Female,Part-Time,United Kingdom,United Kingdom,English,3,United Kingdom,No
xfgcd4nl5sak6grz51ysauc9,47,College/A levels,Female,Part-Time,United Kingdom,United Kingdom,English,3,United Kingdom,No
zgptb3kltssent7rjbula1ra,27,Secondary school/GCSE,Female,Unemployed (and job seeking),United Kingdom,United Kingdom,English,3,United Kingdom,No
y2oz1sgsgbd333nxv9s71kdk,53,Secondary school/GCSE,Male,"Not in paid work (e.g. homemaker', 'retired or disabled)",United Kingdom,United Kingdom,English,3,United Kingdom,No
eom5utvaj60o7ayaiavt7hzz,40,College/A levels,Female,Full-Time,United Kingdom,United Kingdom,English,3,United Kingdom,No
mtaol9a96pj61aef1dbjsfq8,30,College/A levels,Male,Unemployed (and job seeking),United Kingdom,Germany,English,1,United Kingdom,No
h298jh76yoz2ubj7lshyi3zd,32,Secondary school/GCSE,Female,"Not in paid work (e.g. homemaker', 'retired or disabled)",United Kingdom,United Kingdom,English,2,United Kingdom,No
zq1hs96ytusymgxdl9h4jggx,29,Secondary school/GCSE,Male,Full-Time,United Kingdom,United Kingdom,English,3,United Kingdom,No
r80x9tg6l7e2d4u9wwdxlmor,45,Secondary school/GCSE,Female,"Not in paid work (e.g. homemaker', 'retired or disabled)",United Kingdom,United Kingdom,English,3,United Kingdom,No
bmm41jqelz7hbkt98it047ea,31,Secondary school/GCSE,Female,Unemployed (and job seeking),United Kingdom,United Kingdom,English,1,United Kingdom,No
1rclq3c5z3lna5z861g8q0je,53,Secondary school/GCSE,Female,Full-Time,United Kingdom,United Kingdom,English,3,United Kingdom,No
qzvpur2dmd8gkct60yy25qf2,58,Secondary school/GCSE,Male,"Not in paid work (e.g. homemaker', 'retired or disabled)",United Kingdom,United Kingdom,English,2,United Kingdom,No
5i9rwzh2vg7x9lxw1vzon86h,33,College/A levels,Female,Unemployed (and job seeking),United Kingdom,United Kingdom,English,2,United Kingdom,No
68xf9vkh0l03pxzvkucvls1o,33,Secondary school/GCSE,Female,"Not in paid work (e.g. homemaker', 'retired or disabled)",United Kingdom,United Kingdom,English,3,United Kingdom,No
ku02xnzro8ek6r57kd851lg5,29,College/A levels,Male,Due to start a new job within the next month,United Kingdom,United Kingdom,English,3,United Kingdom,No
2hh4kvc7dyu61418fbeyqp0g,42,College/A levels,Female,Part-Time,United Kingdom,United Kingdom,English,3,United Kingdom,No
2swj37439v3podq7l45tji80,52,College/A levels,Female,Part-Time,United Kingdom,United Kingdom,English,3,United Kingdom,No
bm28xksv57ncqazjjukz5nji,32,College/A levels,Female,Part-Time,United Kingdom,United Kingdom,English,3,NA,No
1n7vdgg9jsux6y3mko7vcox1,57,Secondary school/GCSE,Female,Full-Time,United Kingdom,United Kingdom,English,1,United Kingdom,No
9iimrybnz3xokotbwcu9tsgt,26,College/A levels,Female,Part-Time,United Kingdom,United Kingdom,English,3,United Kingdom,No
fo343w3kui3s51zal55t16c2,52,Secondary school/GCSE,Male,Part-Time,United Kingdom,United Kingdom,English,3,United Kingdom,No
784114dxjwn6tk4zggnk8puv,52,Secondary school/GCSE,Female,"Not in paid work (e.g. homemaker', 'retired or disabled)",United Kingdom,United Kingdom,English,2,United Kingdom,No
wzpdvekic0dh3oxayv38x39n,39,College/A levels,Female,"Not in paid work (e.g. homemaker', 'retired or disabled)",United Kingdom,United Kingdom,English,3,United Kingdom,No
jm6djmxw0de3w7jkbg3pqq5r,34,College/A levels,Female,Part-Time,United Kingdom,United Kingdom,English,3,United Kingdom,No
jv987qqmw3iqpeioyxod0aqi,46,College/A levels,Male,Full-Time,United Kingdom,United Kingdom,English,3,United Kingdom,No
q7hy3jryoygse1qcqu7pzd1o,29,Secondary school/GCSE,Female,Unemployed (and job seeking),United Kingdom,United Kingdom,English,1,United Kingdom,No
rofqrg3y4ag3yy0w2cei99ao,42,College/A levels,Female,Full-Time,United Kingdom,United Kingdom,English,3,United Kingdom,No
27bj4e9nok2ce5q36g41azl7,27,College/A levels,Female,"Not in paid work (e.g. homemaker', 'retired or disabled)",United Kingdom,United Kingdom,English,3,United Kingdom,No
lr5f2nk3wdkyfkd7tbtqqwgm,44,Secondary school/GCSE,Female,"Not in paid work (e.g. homemaker', 'retired or disabled)",United Kingdom,United Kingdom,English,2,United Kingdom,No
25wbbrwa19b9y2481knxi54h,35,College/A levels,Female,Part-Time,United Kingdom,United Kingdom,English,3,NA,No
zugqh846puc5tdd9e6i4xb5j,26,College/A levels,Male,Part-Time,United Kingdom,United Kingdom,English,3,United Kingdom,No
0swt3flkyo82ardxpv5cqf9y,42,Secondary school/GCSE,Female,Part-Time,United Kingdom,United Kingdom,English,3,United Kingdom,No
2vvppuollp3z1nra4mz9g626,55,College/A levels,Female,Part-Time,United Kingdom,United Kingdom,English,1,United Kingdom,No
m71070dttqfslev3u2dpm4th,52,College/A levels,Female,Full-Time,United Kingdom,United Kingdom,English,3,United Kingdom,No
bur7rmd9rxqqk938qqiwvegq,26,College/A levels,Female,Part-Time,United Kingdom,United Kingdom,English,3,United Kingdom,No
bic2rle7mpazwxqk3w472n7o,53,Secondary school/GCSE,Female,"Not in paid work (e.g. homemaker', 'retired or disabled)",United Kingdom,United Kingdom,English,3,United Kingdom,No
ej20bvjyrjf0x0sepv7909va,52,Secondary school/GCSE,Male,"Not in paid work (e.g. homemaker', 'retired or disabled)",United Kingdom,United Kingdom,English,3,United Kingdom,No
k1ikk8omy8wf7q1kpmcynt1w,53,No formal qualifications,Male,"Not in paid work (e.g. homemaker', 'retired or disabled)",United Kingdom,United Kingdom,English,2,United Kingdom,No
asmqxrkatzmh8fiwioxkdl4f,29,Secondary school/GCSE,Male,Unemployed (and job seeking),United Kingdom,United Kingdom,English,3,United Kingdom,No
69oeg8ztsfbosou5a04efv3b,32,Secondary school/GCSE,Female,"Not in paid work (e.g. homemaker', 'retired or disabled)",United Kingdom,United Kingdom,English,2,United Kingdom,No
